article_id,paragraph_id,link_text,start,end,link_type,resolved_url,text_dict,support
39928,1,"

",0,2,external,https://static.wikia.nocookie.net/alldimensions/images/0/02/Universe-expanding-acceleration-1.jpg/revision/latest?cb=20180818180210,"{""\n\n"": 1}",1
39928,1,EUSI,143,147,internal,https://alldimensions.fandom.com/wiki/Extended_Universe_Size_Index,"{""EUSI"": 1}",1
39928,1,Finality Index,152,166,internal,https://alldimensions.fandom.com/wiki/Finality_Index,"{""Finality Index"": 1}",1
39928,1,FOEI,173,177,internal,https://alldimensions.fandom.com/wiki/Fraction_of_Everything_Index,"{""FOEI"": 1}",1
39928,1,Galaxies,406,414,internal,https://alldimensions.fandom.com/wiki/Galaxy,"{""Galaxies"": 1}",1
39928,1,Turtlies,449,457,internal,https://alldimensions.fandom.com/wiki/Turtlie,"{""Turtlies"": 1}",1
39928,1,Stars,460,465,internal,https://alldimensions.fandom.com/wiki/Star,"{""Stars"": 1}",1
39928,1,Planets,467,474,internal,https://alldimensions.fandom.com/wiki/Planet,"{""Planets"": 1}",1
39928,1,Atoms,476,481,internal,https://alldimensions.fandom.com/wiki/Atom,"{""Atoms"": 1}",1
39928,1,Cosmic Strings,483,497,internal,https://alldimensions.fandom.com/wiki/String,"{""Cosmic Strings"": 1}",1
39928,1,Verse,538,543,internal,https://alldimensions.fandom.com/wiki/Verse,"{""Verse"": 1}",1
39928,1,Universe,545,553,internal,https://alldimensions.fandom.com/wiki/Universe,"{""Universe"": 1}",1
39928,2,absolutely verse,166,182,internal,https://alldimensions.fandom.com/wiki/Verse,"{""absolutely verse"": 1}",1
39928,3,stop existing,182,195,internal,https://alldimensions.fandom.com/wiki/Existence_Rank,"{""stop existing"": 1}",1
39928,3,contained,210,219,internal,https://alldimensions.fandom.com/wiki/Containment,"{""contained"": 1}",1
39928,4,properties,50,60,internal,https://alldimensions.fandom.com/wiki/Blueprint_Particle,"{""properties"": 1}",1
39928,4,laws,4,8,internal,https://alldimensions.fandom.com/wiki/Laws,"{""laws"": 1}",1
39928,7,UILNB-2n,45,53,internal,https://alldimensions.fandom.com/wiki/Verse,"{""UILNB-2n"": 1}",1
39928,10,Archverse,9,18,internal,https://alldimensions.fandom.com/wiki/Archverse,"{""Archverse"": 1}",1
39928,13,Le Jorino Area,0,14,internal,https://alldimensions.fandom.com/wiki/Le_Jorino_Area,"{""Le Jorino Area"": 1}",1
39928,13,Archverse,17,26,internal,https://alldimensions.fandom.com/wiki/Archverse,"{""Archverse"": 1}",1
39928,13,Ultraverse,29,39,internal,https://alldimensions.fandom.com/wiki/Ultraverse,"{""Ultraverse"": 1}",1
39928,36,YellowMarkers1,0,14,internal,https://alldimensions.fandom.com/wiki/User:YellowMarkers1,"{""YellowMarkers1"": 1}",1
39928,38,Oofandfoo,0,9,internal,https://alldimensions.fandom.com/wiki/User:Oofandfoo,"{""Oofandfoo"": 1}",1
39928,41,Randomuser66,0,12,internal,https://alldimensions.fandom.com/wiki/User:Randomuser66,"{""Randomuser66"": 1}",1
39928,57,ⶍ The Pre-Hierarchy ⶍ,0,21,internal,https://alldimensions.fandom.com/wiki/The_Pre-Hierarchy,"{""ⶍ The Pre-Hierarchy ⶍ"": 1}",1
39928,57,⧉ The Official Hierarchy ⧉,24,50,internal,https://alldimensions.fandom.com/wiki/The_Official_Hierarchy,"{""⧉ The Official Hierarchy ⧉"": 1}",1
39928,57,⍍ The Extended Hierarchy ⍍,53,79,internal,https://alldimensions.fandom.com/wiki/The_Extended_Hierarchy,"{""⍍ The Extended Hierarchy ⍍"": 1}",1
39928,57,⍬ The Post-Hierarchy ⍬,82,104,internal,https://alldimensions.fandom.com/wiki/The_Post-Hierarchy,"{""⍬ The Post-Hierarchy ⍬"": 1}",1
39928,57,✤ The Extended Post-Hierarchy ✤,107,138,internal,https://alldimensions.fandom.com/wiki/The_Extended_Post-Hierarchy,"{""✤ The Extended Post-Hierarchy ✤"": 1}",1
39928,58,Physical Realms,0,15,internal,https://alldimensions.fandom.com/wiki/Physical_Realm,"{""Physical Realms"": 1}",1
39928,58,Realmic Stripes,17,32,internal,https://alldimensions.fandom.com/wiki/Realmic_Strip,"{""Realmic Stripes"": 1}",1
39928,58,Archrealities,36,49,internal,https://alldimensions.fandom.com/wiki/Archreality,"{""Archrealities"": 1}",1
39928,58,Protoparticles,51,65,internal,https://alldimensions.fandom.com/wiki/Protoparticle,"{""Protoparticles"": 1}",1
39928,58,Inanes,67,73,internal,https://alldimensions.fandom.com/wiki/Inane,"{""Inanes"": 1}",1
39928,59,The Novachain,0,13,internal,https://alldimensions.fandom.com/wiki/Novachain,"{""The Novachain"": 1}",1
39928,60,Nothing,0,7,internal,https://alldimensions.fandom.com/wiki/Nothing,"{""Nothing"": 1}",1
39928,60,The Hierarchy Hierarchy,10,33,internal,https://alldimensions.fandom.com/wiki/The_Hierarchy_Hierarchy,"{""The Hierarchy Hierarchy"": 1}",1
39928,60,Reality,36,43,internal,https://alldimensions.fandom.com/wiki/Reality,"{""Reality"": 1}",1
39928,60,The Structure of Everything,46,73,internal,https://alldimensions.fandom.com/wiki/The_Structure_Of_Everything,"{""The Structure of Everything"": 1}",1
