article_id,paragraph_id,link_text,start,end,link_type,resolved_url,text_dict,support
24034,1,"

",0,2,external,https://static.wikia.nocookie.net/alldimensions/images/6/61/Universe.jpg/revision/latest?cb=20180504154521,"{""\n\n"": 1}",1
24034,1,Omni-Galaxy,73,84,internal,https://alldimensions.fandom.com/wiki/Omni-Galaxy,"{""Omni-Galaxy"": 1}",1
24034,1,Omni-Galaxies,114,127,internal,https://alldimensions.fandom.com/wiki/Omni-Galaxy,"{""Omni-Galaxies"": 1}",1
24034,1,Nested Reality,280,294,internal,https://alldimensions.fandom.com/wiki/Nested_Reality,"{""Nested Reality"": 1}",1
24034,1,Omni-Galaxy,73,84,internal,https://alldimensions.fandom.com/wiki/Omni-Galaxy,"{""Omni-Galaxy"": 1}",1
24034,2,Omni-Galaxies,54,67,internal,https://alldimensions.fandom.com/wiki/Omni-Galaxy,"{""Omni-Galaxies"": 1}",1
24034,2,Omniverse,122,131,internal,https://alldimensions.fandom.com/wiki/Omniverse,"{""Omniverse"": 1}",1
24034,4,Omni-Galaxies,143,156,internal,https://alldimensions.fandom.com/wiki/Omni-Galaxy,"{""Omni-Galaxies"": 1}",1
24034,4,Omni-Galaxy,223,234,internal,https://alldimensions.fandom.com/wiki/Omni-Galaxy,"{""Omni-Galaxy"": 1}",1
24034,4,Omni-Galaxy,223,234,internal,https://alldimensions.fandom.com/wiki/Omni-Galaxy,"{""Omni-Galaxy"": 1}",1
24034,4,Omni-Galaxy,223,234,internal,https://alldimensions.fandom.com/wiki/Omni-Galaxy,"{""Omni-Galaxy"": 1}",1
24034,5,Nested Reality,33,47,internal,https://alldimensions.fandom.com/wiki/Nested_Reality,"{""Nested Reality"": 1}",1
