article_id,paragraph_id,link_text,start,end,link_type,resolved_url,text_dict,support
49454,2,"

",0,2,external,https://static.wikia.nocookie.net/alldimensions/images/3/3c/Terabithianflag1.0.png/revision/latest?cb=20250605170234,"{""\n\n"": 1}",1
49454,2,Terabithian,149,160,internal,https://alldimensions.fandom.com/wiki/Terabithian,"{""Terabithian"": 1}",1
49454,7,country,28,35,internal,https://alldimensions.fandom.com/wiki/Category:Civilization,"{""country"": 1}",1
49454,7,LUA,48,51,internal,https://alldimensions.fandom.com/wiki/Local_Universal_Alliance,"{""LUA"": 1}",1
49454,7,Multiverses,119,130,internal,https://alldimensions.fandom.com/wiki/Multiverse,"{""Multiverses"": 1}",1
49454,7,Box,144,147,internal,https://alldimensions.fandom.com/wiki/The_Box,"{""Box"": 1}",1
49454,7,Omniverses,202,212,internal,https://alldimensions.fandom.com/wiki/Omniverse,"{""Omniverses"": 1}",1
49454,7,kardeshev scale,257,272,internal,https://alldimensions.fandom.com/wiki/Transversal_Kardashev_Scale,"{""kardeshev scale"": 1}",1
49454,8,Cetaverse,173,182,internal,https://alldimensions.fandom.com/wiki/Cetaverse,"{""Cetaverse"": 1}",1
49454,8,humans,203,209,internal,https://alldimensions.fandom.com/wiki/Humans,"{""humans"": 1}",1
49454,8,other beings,214,226,internal,https://alldimensions.fandom.com/wiki/Category:Cosmic_entity,"{""other beings"": 1}",1
49454,9,OYC,161,164,internal,https://alldimensions.fandom.com/wiki/OYC,"{""OYC"": 1}",1
49454,9,Someone who owns a fish,258,281,internal,https://alldimensions.fandom.com/wiki/Message_Wall:Someone_who_owns_a_fish?threadId=4400000000000088287#4400000000000264589,"{""Someone who owns a fish"": 1}",1
49454,9,Idontknow350,338,350,internal,https://alldimensions.fandom.com/wiki/User:Idontknow350,"{""Idontknow350"": 1}",1
49454,9,Durvonisback,539,551,internal,https://alldimensions.fandom.com/wiki/User:Durvonisback,"{""Durvonisback"": 1}",1
49454,9,metasaungs,557,567,internal,https://alldimensions.fandom.com/wiki/Metasaung,"{""metasaungs"": 1}",1
49454,11,Etrurians,163,172,internal,https://alldimensions.fandom.com/wiki/Etruria,"{""Etrurians"": 1}",1
49454,11,LUA,288,291,internal,https://alldimensions.fandom.com/wiki/Local_Universal_Alliance,"{""LUA"": 1}",1
49454,11,Alternate,304,313,internal,https://alldimensions.fandom.com/wiki/The_Alternate,"{""Alternate"": 1}",1
49454,12,this link,83,92,external,https://www.youtube.com/watch?v=dQw4w9WgXcQ,"{""this link"": 1}",1
