article_id,paragraph_id,link_text,start,end,link_type,resolved_url,text_dict,support
24365,1,The Microperiod Chain,0,21,internal,https://alldimensions.fandom.com/wiki/The_Microperiod_Chain,"{""The Microperiod Chain"": 1}",1
24365,5,Mandelbrotstuffsokay,0,20,internal,https://alldimensions.fandom.com/wiki/Mandelbrotstuffsokay,"{""Mandelbrotstuffsokay"": 1}",1
24365,6,Thingk,0,6,internal,https://alldimensions.fandom.com/wiki/Thingk,"{""Thingk"": 1}",1
24365,9,Nonexistent thing that is also tiny,0,35,internal,https://alldimensions.fandom.com/wiki/Nonexistent_thing_that_is_also_tiny,"{""Nonexistent thing that is also tiny"": 1}",1
24365,10,Absolutely tiny nonexistent particle,0,36,internal,https://alldimensions.fandom.com/wiki/Absolutely_tiny_nonexistent_particle,"{""Absolutely tiny nonexistent particle"": 1}",1
24365,11,Absolutely tiny atomic fabric,0,29,internal,https://alldimensions.fandom.com/wiki/Absolutely_tiny_atomic_fabric,"{""Absolutely tiny atomic fabric"": 1}",1
24365,13,Absolutely tiny uqraek fiber,0,28,internal,https://alldimensions.fandom.com/wiki/Absolutely_tiny_uqraek_fiber,"{""Absolutely tiny uqraek fiber"": 1}",1
24365,14,Absolutely tiny string,0,22,internal,https://alldimensions.fandom.com/wiki/Absolutely_tiny_string,"{""Absolutely tiny string"": 1}",1
24365,16,Absolutely tiny elementary particles,0,36,internal,https://alldimensions.fandom.com/wiki/Absolutely_tiny_elementary_particles,"{""Absolutely tiny elementary particles"": 1}",1
24365,17,Absolutely tiny subatomic particles,0,35,internal,https://alldimensions.fandom.com/wiki/Absolutely_tiny_subatomic_particles,"{""Absolutely tiny subatomic particles"": 1}",1
24365,20,Absolutely tiny atoms,0,21,internal,https://alldimensions.fandom.com/wiki/Absolutely_tiny_atoms,"{""Absolutely tiny atoms"": 1}",1
24365,22,Hekc,0,4,internal,https://alldimensions.fandom.com/wiki/Hekc,"{""Hekc"": 1}",1
24365,23,Hevv,0,4,internal,https://alldimensions.fandom.com/wiki/Hevv,"{""Hevv"": 1}",1
24365,25,The dentist,0,11,internal,https://alldimensions.fandom.com/wiki/The_dentist,"{""The dentist"": 1}",1
24365,26,Hebb,0,4,internal,https://alldimensions.fandom.com/wiki/Hebb,"{""Hebb"": 1}",1
24365,27,Heaa,0,4,internal,https://alldimensions.fandom.com/wiki/Heaa,"{""Heaa"": 1}",1
24365,28,Hekk,0,4,internal,https://alldimensions.fandom.com/wiki/Hekk,"{""Hekk"": 1}",1
24365,29,Hecc,0,4,internal,https://alldimensions.fandom.com/wiki/Hecc,"{""Hecc"": 1}",1
24365,30,Heck,0,4,internal,https://alldimensions.fandom.com/wiki/Heck,"{""Heck"": 1}",1
24365,31,Protoverse,0,10,internal,https://alldimensions.fandom.com/wiki/Protoverse,"{""Protoverse"": 1}",1
24365,32,Uqraek fiber,0,12,internal,https://alldimensions.fandom.com/wiki/Uqraek_fiber,"{""Uqraek fiber"": 1}",1
24365,33,String,0,6,internal,https://alldimensions.fandom.com/wiki/String,"{""String"": 1}",1
24365,34,Preon,0,5,internal,https://alldimensions.fandom.com/wiki/Preon,"{""Preon"": 1}",1
24365,35,Quark,0,5,internal,https://alldimensions.fandom.com/wiki/Quark,"{""Quark"": 1}",1
24365,36,Electron,0,8,internal,https://alldimensions.fandom.com/wiki/Electron,"{""Electron"": 1}",1
24365,38,Atom,0,4,internal,https://alldimensions.fandom.com/wiki/Atom,"{""Atom"": 1}",1
24365,39,Molecule,0,8,internal,https://alldimensions.fandom.com/wiki/Molecule,"{""Molecule"": 1}",1
24365,41,Human,0,5,internal,https://alldimensions.fandom.com/wiki/Human,"{""Human"": 1}",1
24365,42,Continent,0,9,internal,https://alldimensions.fandom.com/wiki/Continent,"{""Continent"": 1}",1
24365,43,Planet,0,6,internal,https://alldimensions.fandom.com/wiki/Planet,"{""Planet"": 1}",1
24365,44,Planetary system,0,16,internal,https://alldimensions.fandom.com/wiki/Planetary_system,"{""Planetary system"": 1}",1
24365,46,Spiral arm,0,10,internal,https://alldimensions.fandom.com/wiki/Spiral_arm,"{""Spiral arm"": 1}",1
24365,47,Galaxy,0,6,internal,https://alldimensions.fandom.com/wiki/Galaxy,"{""Galaxy"": 1}",1
24365,49,Supercluster,0,12,internal,https://alldimensions.fandom.com/wiki/Supercluster,"{""Supercluster"": 1}",1
24365,50,Hypercluster,0,12,internal,https://alldimensions.fandom.com/wiki/Hypercluster,"{""Hypercluster"": 1}",1
24365,51,Monoverse,0,9,internal,https://alldimensions.fandom.com/wiki/Monoverse,"{""Monoverse"": 1}",1
24365,52,Universe,0,8,internal,https://alldimensions.fandom.com/wiki/Universe,"{""Universe"": 1}",1
24365,56,Femtoverse,0,10,internal,https://alldimensions.fandom.com/wiki/Femtoverse,"{""Femtoverse"": 1}",1
